VID,PID,Hang,Vang
1684,163477,112.531715393066,91.6970291137695
1685,163478,112.531715393066,91.6970291137695
1686,163479,112.531715393066,91.6970291137695
1687,163480,90.0000076293945,90
1688,163481,90.0000076293945,90
1689,163482,90.0000076293945,90
1690,163483,0,90
1691,163484,0,90
1692,163485,0,90
1693,163486,0,90
1694,163487,0,90
1695,163488,0,90
1696,163489,-180,90
1697,163490,-180,90
1698,163491,-180,90
1699,163492,-180,90
1700,163493,-180,90
1701,163494,-180,90
1702,163495,0,90
1703,163496,0,90
1704,163497,0,90
1705,163498,0,90
1706,163499,0,90
1707,163500,0,90
1708,163501,-178.165481567383,90
1709,163502,-178.165481567383,90
1710,163503,-178.165481567383,90
1711,163504,-178.165481567383,90
1712,163505,-178.165481567383,90
1713,163506,-178.165481567383,90
1714,163507,-70.1906814575195,88.4972763061523
1715,163508,-70.1906814575195,88.4972763061523
1716,163509,-70.1906814575195,88.4972763061523
1717,163510,-90.0000076293945,90
1718,163511,-90.0000076293945,90
1719,163512,-90.0000076293945,90
1720,163513,-67.5751953125,88.3105163574219
1721,163514,-67.5751953125,88.3105163574219
1722,163515,-67.5751953125,88.3105163574219
1723,163516,-90.0000076293945,90
1724,163517,-90.0000076293945,90
1725,163518,-90.0000076293945,90
1726,163519,17.8368453979492,90
1727,163520,17.8368453979492,90
1728,163521,17.8368453979492,90
1729,163522,17.8368453979492,90
1730,163523,17.8368453979492,90
1731,163524,17.8368453979492,90
1732,163525,-180,90
1733,163526,-180,90
1734,163527,-180,90
1735,163528,-180,90
1736,163529,-180,90
1737,163530,-180,90
1738,163531,-89.9999847412109,90
1739,163532,-89.9999847412109,90
1740,163533,-89.9999847412109,90
1741,163534,-76.2178726196289,88.9407424926758
1742,163535,-76.2178726196289,88.9407424926758
1743,163536,-76.2178726196289,88.9407424926758
1744,163537,-67.9431304931641,88.336555480957
1745,163538,-67.9431304931641,88.336555480957
1746,163539,-67.9431304931641,88.336555480957
1747,163540,-89.9999847412109,90
1748,163541,-89.9999847412109,90
1749,163542,-89.9999847412109,90
1750,163543,0,90
1751,163544,0,90
1752,163545,0,90
1753,163546,0,90
1754,163547,0,90
1755,163548,0,90
1756,163549,-180,90
1757,163550,-180,90
1758,163551,-180,90
1759,163552,-180,90
1760,163553,-180,90
1761,163554,-180,90
1762,163555,-90.0000076293945,90
1763,163556,-90.0000076293945,90
1764,163557,-90.0000076293945,90
1765,163558,-65.4862976074219,88.1642150878906
1766,163559,-65.4862976074219,88.1642150878906
1767,163560,-65.4862976074219,88.1642150878906
1768,163561,-67.6280517578125,88.3142547607422
1769,163562,-67.6280517578125,88.3142547607422
1770,163563,-67.6280517578125,88.3142547607422
1771,163564,-90.0000076293945,90
1772,163565,-90.0000076293945,90
1773,163566,-90.0000076293945,90
1774,163567,0,90
1775,163568,0,90
1776,163569,0,90
1777,163570,0,90
1778,163571,0,90
1779,163572,0,90
1780,163573,0,90
1781,163574,0,90
1782,163575,0,90
1783,163576,-89.9999923706055,89.9978332519531
1784,163577,-89.9999923706055,89.9978332519531
1785,163578,-89.9999923706055,89.9978332519531
1786,163579,-66.3471298217773,88.2220230102539
1787,163580,-66.3471298217773,88.2220230102539
1788,163581,-66.3471298217773,88.2220230102539
1789,163582,-66.5292739868164,88.2347717285156
1790,163583,-66.5292739868164,88.2347717285156
1791,163584,-66.5292739868164,88.2347717285156
1792,163585,-89.9999923706055,89.9978332519531
1793,163586,-89.9999923706055,89.9978332519531
1794,163587,-89.9999923706055,89.9978332519531
1795,163588,0,90
1796,163589,0,90
1797,163590,0,90
1798,163591,0,90
1799,163592,0,90
1800,163593,0,90
1801,163594,0,90
1802,163595,0,90
1803,163596,0,90
1804,163597,25.1634883880615,90.5160217285156
1805,163598,25.1634883880615,90.5160217285156
1806,163599,25.1634883880615,90.5160217285156
1807,163600,33.0540237426758,90.8415451049805
1808,163601,33.0540237426758,90.8415451049805
1809,163602,33.0540237426758,90.8415451049805
1810,163603,0,90
1811,163604,0,90
1812,163605,0,90
1813,163606,0,90
1814,163607,0,90
1815,163608,0,90
1816,163609,22.1135120391846,90.410026550293
1817,163610,22.1135120391846,90.410026550293
1818,163611,22.1135120391846,90.410026550293
1819,163612,24.2718238830566,90.4838638305664
1820,163613,24.2718238830566,90.4838638305664
1821,163614,24.2718238830566,90.4838638305664
1822,163615,0,90
1823,163616,0,90
1824,163617,0,90
1825,163618,111.464111328125,91.6213302612305
1826,163619,111.464111328125,91.6213302612305
1827,163620,111.464111328125,91.6213302612305
1828,163621,90.0000076293945,90
1829,163622,90.0000076293945,90
1830,163623,90.0000076293945,90
1831,163624,90.0000076293945,90
1832,163625,90.0000076293945,90
1833,163626,90.0000076293945,90
1834,163627,115.584426879883,91.9097213745117
1835,163628,115.584426879883,91.9097213745117
1836,163629,115.584426879883,91.9097213745117
1837,163630,111.464111328125,91.6213302612305
1838,163631,111.464111328125,91.6213302612305
1839,163632,111.464111328125,91.6213302612305
1840,163633,90.0000076293945,90
1841,163634,90.0000076293945,90
1842,163635,90.0000076293945,90
1843,163636,-90.0000076293945,90
1844,163637,-90.0000076293945,90
1845,163638,-90.0000076293945,90
1846,163639,-69.9356994628906,88.4789047241211
1847,163640,-69.9356994628906,88.4789047241211
1848,163641,-69.9356994628906,88.4789047241211
1849,163642,-71.3769989013672,88.5832061767578
1850,163643,-71.3769989013672,88.5832061767578
1851,163644,-71.3769989013672,88.5832061767578
1852,163645,-90.0000076293945,90
1853,163646,-90.0000076293945,90
1854,163647,-90.0000076293945,90
1855,163648,-180,90
1856,163649,-180,90
1857,163650,-180,90
1858,163651,-180,90
1859,163652,-180,90
1860,163653,-180,90
1861,163654,0,90
1862,163655,0,90
1863,163656,0,90
1864,163657,0,90
1865,163658,0,90
1866,163659,0,90
1867,163660,90.0000076293945,89.9997940063477
1868,163661,90.0000076293945,89.9997940063477
1869,163662,90.0000076293945,89.9997940063477
1870,163663,109.152465820313,91.4550247192383
1871,163664,109.152465820313,91.4550247192383
1872,163665,109.152465820313,91.4550247192383
1873,163666,112.344482421875,89.999885559082
1874,163667,112.344482421875,89.999885559082
1875,163668,112.344482421875,89.999885559082
1876,163669,90.0000076293945,89.9997940063477
1877,163670,90.0000076293945,89.9997940063477
1878,163671,90.0000076293945,89.9997940063477
1879,163672,90.0000076293945,90.0079193115234
1880,163673,90.0000076293945,90.0079193115234
1881,163674,90.0000076293945,90.0079193115234
1882,163675,106.788009643555,91.2904281616211
1883,163676,106.788009643555,91.2904281616211
1884,163677,106.788009643555,91.2904281616211
1885,163678,117.515251159668,92.0490570068359
1886,163679,117.515251159668,92.0490570068359
1887,163680,117.515251159668,92.0490570068359
1888,163681,90.0000076293945,90.0079193115234
1889,163682,90.0000076293945,90.0079193115234
1890,163683,90.0000076293945,90.0079193115234
1891,163684,-0.16551099717617,89.9963150024414
1892,163685,-0.16551099717617,89.9963150024414
1893,163686,-0.16551099717617,89.9963150024414
1894,163687,20.0894145965576,90.3429412841797
1895,163688,20.0894145965576,90.3429412841797
1896,163689,20.0894145965576,90.3429412841797
1897,163690,24.9361705780029,90.5046463012695
1898,163691,24.9361705780029,90.5046463012695
1899,163692,24.9361705780029,90.5046463012695
1900,163693,-0.16551099717617,89.9963150024414
1901,163694,-0.16551099717617,89.9963150024414
1902,163695,-0.16551099717617,89.9963150024414
1903,163696,109.922142028809,91.5209732055664
1904,163697,109.922142028809,91.5209732055664
1905,163698,109.922142028809,91.5209732055664
1906,163699,89.8022766113281,89.9946823120117
1907,163700,89.8022766113281,89.9946823120117
1908,163701,89.8022766113281,89.9946823120117
1909,163702,106.822471618652,91.295166015625
1910,163703,106.822471618652,91.295166015625
1911,163704,106.822471618652,91.295166015625
1912,163705,89.8022766113281,89.9946823120117
1913,163706,89.8022766113281,89.9946823120117
1914,163707,89.8022766113281,89.9946823120117
1915,163708,114.945350646973,91.6810302734375
1916,163709,114.945350646973,91.6810302734375
1917,163710,114.945350646973,91.6810302734375
1918,163711,92.2995300292969,89.9945297241211
1919,163712,92.2995300292969,89.9945297241211
1920,163713,92.2995300292969,89.9945297241211
1921,163714,113.854164123535,91.605224609375
1922,163715,113.854164123535,91.605224609375
1923,163716,113.854164123535,91.605224609375
1924,163717,92.2995300292969,89.9945297241211
1925,163718,92.2995300292969,89.9945297241211
1926,163719,92.2995300292969,89.9945297241211
1927,163720,20.6098899841309,90.3611602783203
1928,163721,20.6098899841309,90.3611602783203
1929,163722,20.6098899841309,90.3611602783203
1930,163723,0.214891359210014,90
1931,163724,0.214891359210014,90
1932,163725,0.214891359210014,90
1933,163726,17.4525928497314,90.2695617675781
1934,163727,17.4525928497314,90.2695617675781
1935,163728,17.4525928497314,90.2695617675781
1936,163729,0.214891359210014,90
1937,163730,0.214891359210014,90
1938,163731,0.214891359210014,90
1939,163732,179.264587402344,90
1940,163733,179.264587402344,90
1941,163734,179.264587402344,90
1942,163735,179.264587402344,90
1943,163736,179.264587402344,90
1944,163737,179.264587402344,90
1945,163738,91.0979385375977,90
1946,163739,91.0979385375977,90
1947,163740,91.0979385375977,90
1948,163741,107.496841430664,91.2489395141602
1949,163742,107.496841430664,91.2489395141602
1950,163743,107.496841430664,91.2489395141602
1951,163744,108.84105682373,91.3470153808594
1952,163745,108.84105682373,91.3470153808594
1953,163746,108.84105682373,91.3470153808594
1954,163747,91.0979385375977,90
1955,163748,91.0979385375977,90
1956,163749,91.0979385375977,90
1957,163750,-1.21932792663574,90
1958,163751,-1.21932792663574,90
1959,163752,-1.21932792663574,90
1960,163753,-1.21932792663574,90
1961,163754,-1.21932792663574,90
1962,163755,-1.21932792663574,90
1963,163756,106.434234619141,91.2561645507813
1964,163757,106.434234619141,91.2561645507813
1965,163758,106.434234619141,91.2561645507813
1966,163759,90.003547668457,90
1967,163760,90.003547668457,90
1968,163761,90.003547668457,90
1969,163762,106.650840759277,91.2721405029297
1970,163763,106.650840759277,91.2721405029297
1971,163764,106.650840759277,91.2721405029297
1972,163765,90.003547668457,90
1973,163766,90.003547668457,90
1974,163767,90.003547668457,90
1975,163768,0,90
1976,163769,0,90
1977,163770,0,90
1978,163771,0,90
1979,163772,0,90
1980,163773,0,90
1981,163774,-163.658416748047,90
1982,163775,-163.658416748047,90
1983,163776,-163.658416748047,90
1984,163777,-142.644271850586,89.1929321289063
1985,163778,-142.644271850586,89.1929321289063
1986,163779,-142.644271850586,89.1929321289063
1987,163780,-139.776794433594,89.0441970825195
1988,163781,-139.776794433594,89.0441970825195
1989,163782,-139.776794433594,89.0441970825195
1990,163783,-163.658416748047,90
1991,163784,-163.658416748047,90
1992,163785,-163.658416748047,90
1993,163786,6.31581020355225,90
1994,163787,6.31581020355225,90
1995,163788,6.31581020355225,90
1996,163789,6.31581020355225,90
1997,163790,6.31581020355225,90
1998,163791,6.31581020355225,90
1999,163792,-91.2761764526367,90
2000,163793,-91.2761764526367,90
2001,163794,-91.2761764526367,90
2002,163795,-69.4850006103516,88.3468856811523
2003,163796,-69.4850006103516,88.3468856811523
2004,163797,-69.4850006103516,88.3468856811523
2005,163798,-68.1235656738281,88.2497329711914
2006,163799,-68.1235656738281,88.2497329711914
2007,163800,-68.1235656738281,88.2497329711914
2008,163801,-91.2761764526367,90
2009,163802,-91.2761764526367,90
2010,163803,-91.2761764526367,90
2011,163804,-1.93552899360657,90
2012,163805,-1.93552899360657,90
2013,163806,-1.93552899360657,90
2014,163807,-1.93552899360657,90
2015,163808,-1.93552899360657,90
2016,163809,-1.93552899360657,90
2017,163810,-69.9255065917969,88.5076141357422
2018,163811,-69.9255065917969,88.5076141357422
2019,163812,-69.9255065917969,88.5076141357422
2020,163813,-89.622673034668,90
2021,163814,-89.622673034668,90
2022,163815,-89.622673034668,90
2023,163816,-69.1333160400391,88.4507598876953
2024,163817,-69.1333160400391,88.4507598876953
2025,163818,-69.1333160400391,88.4507598876953
2026,163819,-89.622673034668,90
2027,163820,-89.622673034668,90
2028,163821,-89.622673034668,90
2029,163822,22.8292427062988,90.4324340820313
2030,163823,22.8292427062988,90.4324340820313
2031,163824,22.8292427062988,90.4324340820313
2032,163825,0.360451996326447,90
2033,163826,0.360451996326447,90
2034,163827,0.360451996326447,90
2035,163828,25.1939430236816,90.5156936645508
2036,163829,25.1939430236816,90.5156936645508
2037,163830,25.1939430236816,90.5156936645508
2038,163831,22.8292427062988,90.4324340820313
2039,163832,22.8292427062988,90.4324340820313
2040,163833,22.8292427062988,90.4324340820313
2041,163834,0.360451996326447,90
2042,163835,0.360451996326447,90
2043,163836,0.360451996326447,90
2044,163837,-89.8410339355469,89.9990997314453
2045,163838,-89.8410339355469,89.9990997314453
2046,163839,-89.8410339355469,89.9990997314453
2047,163840,-67.7603759765625,88.3351211547852
2048,163841,-67.7603759765625,88.3351211547852
2049,163842,-67.7603759765625,88.3351211547852
2050,163843,-70.9057693481445,88.5604934692383
2051,163844,-70.9057693481445,88.5604934692383
2052,163845,-70.9057693481445,88.5604934692383
2053,163846,-89.8410339355469,89.9990997314453
2054,163847,-89.8410339355469,89.9990997314453
2055,163848,-89.8410339355469,89.9990997314453
2056,163849,0,90
2057,163850,0,90
2058,163851,0,90
2059,163852,0,90
2060,163853,0,90
2061,163854,0,90
