PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
357,0,0,-9.5367431640625E-07,8.11630725860596,42.9076690673828,7,0,0,0
358,0,0,-9.5367431640625E-07,9.05428504943848,42.5609741210938,7,0,0,0
359,0,0,-9.5367431640625E-07,9.992262840271,42.2142791748047,7,0,0,0
360,0,0,-9.5367431640625E-07,10.9302406311035,41.8675842285156,7,0,0,0
361,0,0,-9.5367431640625E-07,11.868218421936,41.5208892822266,7,0,0,0
362,0,0,-9.5367431640625E-07,12.8061962127686,41.1741943359375,7,0,0,0
363,0,0,-9.5367431640625E-07,13.7441740036011,40.8274993896484,7,0,0,0
364,0,0,-9.5367431640625E-07,14.6821508407593,40.4808006286621,7,0,0,0
365,0,0,-9.5367431640625E-07,15.6201276779175,40.1341018676758,7,0,0,0
366,0,0,-9.5367431640625E-07,16.55810546875,39.7874069213867,7,0,0,0
367,0,0,-9.5367431640625E-07,17.4960823059082,39.4407081604004,7,0,0,0
368,0,0,-9.5367431640625E-07,18.4340591430664,39.0940132141113,7,0,0,0
369,0,0,-9.5367431640625E-07,19.3720359802246,38.7473182678223,7,0,0,0
370,0,0,-9.5367431640625E-07,20.3100128173828,38.4006233215332,7,0,0,0
371,0,0,-9.5367431640625E-07,21.247989654541,38.0539283752441,7,0,0,0
372,0,0,-9.5367431640625E-07,22.1859664916992,37.7072334289551,7,0,0,0
373,0,0,-9.5367431640625E-07,23.1239433288574,37.360538482666,7,0,0,0
374,0,0,-9.5367431640625E-07,24.0619201660156,37.0138397216797,7,0,0,0
375,0,0,-9.5367431640625E-07,24.9998970031738,36.6671447753906,7,0,0,0
376,0,0,-9.5367431640625E-07,25.937873840332,36.3204498291016,7,0,0,0
377,0,0,-9.5367431640625E-07,26.8758506774902,35.9737510681152,7,0,0,0
378,0,0,-9.5367431640625E-07,27.8138275146484,35.6270561218262,7,0,0,0
379,0,0,-9.5367431640625E-07,28.7518043518066,35.2803573608398,7,0,0,0
380,0,0,-9.5367431640625E-07,29.6897811889648,34.9336624145508,7,0,0,0
381,0,0,0,30.626392364502,34.5834617614746,7,0,0,0
382,0,0,0,31.5521697998047,34.2053909301758,7,0,0,0
383,0,0,0,32.4779472351074,33.827320098877,7,0,0,0
384,0,0,0,33.4037246704102,33.4492492675781,7,0,0,0
385,0,0,0,34.3379020690918,33.0930328369141,7,0,0,0
386,0,0,0,35.278564453125,32.7536849975586,7,0,0,0
387,0,0,0,36.2192268371582,32.4143371582031,7,0,0,0
388,0,0,0,37.1598892211914,32.0749931335449,7,0,0,0
389,0,0,0,38.0948791503906,31.7204685211182,7,0,0,0
390,0,0,0,39.0276374816895,31.3599662780762,7,0,0,0
391,0,0,0,39.9603958129883,30.9994640350342,7,0,0,0
392,0,0,0,40.8931541442871,30.6389636993408,7,0,0,0
393,0,0,0,41.8259124755859,30.2784614562988,7,0,0,0
394,0,0,0,42.7586708068848,29.9179611206055,7,0,0,0
395,0,0,0,43.6879577636719,29.5488109588623,7,0,0,0
396,0,0,0,44.6110725402832,29.1642894744873,7,0,0,0
397,0,0,0,45.5341873168945,28.7797679901123,7,0,0,0
398,0,0,0,46.4573020935059,28.3952465057373,7,0,0,0
399,0,0,0,47.3804168701172,28.0107250213623,7,0,0,0
400,0,0,0,48.3035316467285,27.6262035369873,7,0,0,0
401,0,0,0,49.2266464233398,27.2416820526123,7,0,0,0
402,0,0,0,50.1497611999512,26.8571605682373,7,0,0,0
403,0,0,-9.5367431640625E-07,51.0853538513184,26.5044288635254,7,0,0,0
404,0,0,-9.5367431640625E-07,52.0235900878906,26.1584358215332,7,0,0,0
405,0,0,-9.5367431640625E-07,52.9618263244629,25.812442779541,7,0,0,0
406,0,0,-9.5367431640625E-07,53.9000625610352,25.4664497375488,7,0,0,0
407,0,0,-9.5367431640625E-07,54.8382987976074,25.1204566955566,7,0,0,0
408,0,0,-9.5367431640625E-07,55.7765350341797,24.7744636535645,7,0,0,0
409,0,0,-9.5367431640625E-07,56.714771270752,24.4284706115723,7,0,0,0
410,0,0,-9.5367431640625E-07,57.6530075073242,24.0824794769287,7,0,0,0
411,0,0,-9.5367431640625E-07,58.572193145752,23.689245223999,7,0,0,0
412,0,0,-9.5367431640625E-07,59.4879951477051,23.2876148223877,7,0,0,0
413,0,0,-9.5367431640625E-07,60.4037971496582,22.8859844207764,7,0,0,0
414,0,0,-9.5367431640625E-07,61.3195991516113,22.484354019165,7,0,0,0
415,0,0,-9.5367431640625E-07,62.2283248901367,22.0687675476074,7,0,0,0
416,0,0,-9.5367431640625E-07,63.0935516357422,21.5673847198486,7,0,0,0
