PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
122,0,0,-2.89895939826965,-2.64450621604919,-107.813575744629,7,0,0,0
123,0,0,-2.88312435150146,-2.00909376144409,-107.041564941406,7,0,0,0
124,0,0,-2.86729741096497,-1.37406075000763,-106.269355773926,7,0,0,0
125,0,0,-2.8591833114624,-1.09442758560181,-105.309280395508,7,0,0,0
126,0,0,-2.85106921195984,-0.814793944358826,-104.34920501709,7,0,0,0
127,0,0,-2.84788703918457,-0.543421030044556,-103.38697052002,7,0,0,0
128,0,0,-2.86764931678772,-0.310482949018478,-102.414680480957,7,0,0,0
129,0,0,-2.88741159439087,-0.0775449573993683,-101.442390441895,7,0,0,0
130,0,0,-2.90088391304016,0.163315623998642,-100.472030639648,7,0,0,0
131,0,0,-2.90220713615417,0.41947990655899,-99.5054016113281,7,0,0,0
132,0,0,-2.90353012084961,0.675643682479858,-98.5387725830078,7,0,0,0
133,0,0,-2.89396333694458,0.915338516235352,-97.5681686401367,7,0,0,0
134,0,0,-2.87402629852295,1.13935220241547,-96.5937881469727,7,0,0,0
135,0,0,-2.85408902168274,1.363365650177,-95.6194076538086,7,0,0,0
136,0,0,-2.84757971763611,1.43650436401367,-95.3012771606445,7,0,0,0
137,0,0,-2.85050511360168,4.43769454956055,-96.1611404418945,7,0,0,0
138,0,0,-2.88781809806824,4.20816850662231,-97.1337280273438,7,0,0,0
139,0,0,-2.92513108253479,3.97864246368408,-98.106315612793,7,0,0,0
140,0,0,-2.9531581401825,3.74130201339722,-99.0771026611328,7,0,0,0
141,0,0,-2.95259308815002,3.47990036010742,-100.042335510254,7,0,0,0
142,0,0,-2.95202779769897,3.21849799156189,-101.007568359375,7,0,0,0
143,0,0,-2.93533277511597,2.98580455780029,-101.979362487793,7,0,0,0
144,0,0,-2.90163540840149,2.78337407112122,-102.958076477051,7,0,0,0
145,0,0,-2.86793828010559,2.58094429969788,-103.936790466309,7,0,0,0
146,0,0,-2.85309863090515,2.35380291938782,-104.910354614258,7,0,0,0
147,0,0,-2.84507131576538,2.11773324012756,-105.882057189941,7,0,0,0
148,0,0,-2.83704400062561,1.88166379928589,-106.853759765625,7,0,0,0
149,0,0,-2.89129638671875,1.87284123897552,-107.851692199707,7,0,0,0
150,0,0,-2.94677066802979,1.86847758293152,-108.850143432617,7,0,0,0
151,0,0,-2.99231576919556,1.86489486694336,-109.669883728027,7,0,0,0
152,0,0,-2.66877317428589,9.26035690307617,-90.4691925048828,7,0,0,0
153,0,0,-2.66084122657776,10.2268209457397,-90.7258682250977,7,0,0,0
154,0,0,-2.65290927886963,11.1932849884033,-90.9825439453125,7,0,0,0
155,0,0,-2.6449773311615,12.1597490310669,-91.2392196655273,7,0,0,0
156,0,0,-2.63704514503479,13.1262130737305,-91.4959030151367,7,0,0,0
157,0,0,-2.62911319732666,14.092677116394,-91.7525787353516,7,0,0,0
158,0,0,-2.62118101119995,15.0591411590576,-92.0092620849609,7,0,0,0
159,0,0,-2.61324906349182,16.0256061553955,-92.2659378051758,7,0,0,0
160,0,0,-2.60531687736511,16.9920692443848,-92.5226211547852,7,0,0,0
