ID,LID,Width,Color,type,LinkID
1759,1759,0.15,W,0,2953
1760,1760,0.15,W,0,2955
1761,1761,0.15,W,0,2956
1762,1762,0.15,W,0,2958
1763,1763,0.15,W,0,2959
1764,1764,0.15,W,0,2960
1765,1765,0.15,W,0,2962
1766,1766,0.15,W,0,2964
1767,1767,0.15,W,0,2966
1768,1768,0.15,W,0,2967
1769,1769,0.15,W,0,2968
1770,1770,0.15,W,0,2970
1771,1771,0.15,W,0,2972
1772,1772,0.15,W,0,2974
1773,1773,0.15,W,0,2975
1774,1774,0.15,W,0,2976
1775,1775,0.15,W,0,2979
1776,1776,0.15,W,0,2981
1777,1777,0.15,W,0,2983
1778,1778,0.15,W,0,2984
1779,1779,0.15,W,0,2984
1780,1780,0.15,W,0,2986
1781,1781,0.15,W,0,2988
1782,1782,0.15,W,0,2991
1783,1783,0.15,W,0,2993
1784,1784,0.15,W,0,2993
1785,1785,0.15,W,0,2995
1786,1786,0.15,W,0,2996
1787,1787,0.15,W,0,2998
1788,1788,0.15,W,0,3000
1789,1789,0.15,W,0,3002
1790,1790,0.15,W,0,3003
1791,1791,0.15,W,0,3005
1792,1792,0.15,W,0,3005
1793,1793,0.15,W,0,3006
1794,1794,0.15,W,0,3008
1795,1795,0.15,W,0,3010
1796,1796,0.15,W,0,3011
1797,1797,0.15,W,0,3013
1798,1798,0.15,W,0,3014
1799,1799,0.15,W,0,3014
1800,1800,0.15,W,0,3015
1801,1801,0.15,W,0,3017
1802,1802,0.15,W,0,3018
1803,1803,0.15,W,0,3020
1804,1804,0.15,W,0,3022
1805,1805,0.15,W,0,3022
1806,1806,0.15,W,0,3025
1807,1807,0.15,W,0,3028
1808,1808,0.15,W,0,3030
1809,1809,0.15,W,0,3030
1810,1810,0.15,W,0,3032
1811,1811,0.15,W,0,3034
1812,1812,0.15,W,0,3035
1813,1813,0.15,W,0,3037
1814,1814,0.15,W,0,3038
1815,1815,0.15,W,0,3039
1816,1816,0.15,W,0,3041
1817,1817,0.15,W,0,3044
1818,1818,0.15,W,0,3046
1819,1819,0.15,W,0,3047
1820,1820,0.15,W,0,3049
1821,1821,0.15,W,0,3051
1822,1822,0.15,W,0,3052
1823,1823,0.15,W,0,3054
1824,1824,0.15,W,0,3055
1825,1825,0.15,W,0,3057
1826,1826,0.15,W,0,3058
1827,1827,0.15,W,0,3060
1828,1828,0.15,W,0,3062
1829,1829,0.15,W,0,3064
1830,1830,0.15,W,0,3066
1831,1831,0.15,W,0,3068
1832,1832,0.15,W,0,3070
1833,1833,0.15,W,0,3072
1834,1834,0.15,W,0,3074
1835,1835,0.15,W,0,3075
1836,1836,0.15,W,0,3075
1837,1837,0.15,W,0,2836
1838,1838,0.15,W,0,2836
1839,1839,0.15,W,0,2836
1840,1840,0.15,W,0,2836
1841,1841,0.15,W,0,2836
1842,1842,0.15,W,0,2836
1843,1843,0.15,W,0,2837
1844,1844,0.15,W,0,2837
1845,1845,0.15,W,0,2837
1846,1846,0.15,W,0,2837
1847,1847,0.15,W,0,2837
1848,1848,0.15,W,0,2837
1849,1849,0.15,W,0,2838
1850,1850,0.15,W,0,2838
1851,1851,0.15,W,0,2838
1852,1852,0.15,W,0,2839
1853,1853,0.15,W,0,2839
1854,1854,0.15,W,0,2841
1855,1855,0.15,W,0,2843
1856,1856,0.15,W,0,2844
1857,1857,0.15,W,0,2846
1858,1858,0.15,W,0,2847
1859,1859,0.15,W,0,2848
1860,1860,0.15,W,0,2849
1861,1861,0.15,W,0,2851
1862,1862,0.15,W,0,2853
1863,1863,0.15,W,0,2854
1864,1864,0.15,W,0,2855
1865,1865,0.15,W,0,2857
1866,1866,0.15,W,0,2691
1867,1867,0.15,W,0,2692
1868,1868,0.15,W,0,2692
1869,1869,0.15,W,0,2694
1870,1870,0.15,W,0,2696
1871,1871,0.15,W,0,2698
1872,1872,0.15,W,0,2700
1873,1873,0.15,W,0,2702
1874,1874,0.15,W,0,2704
1875,1875,0.15,W,0,2705
1876,1876,0.15,W,0,2707
1877,1877,0.15,W,0,2709
1878,1878,0.15,W,0,2711
1879,1879,0.15,W,0,2712
1880,1880,0.15,W,0,2713
1881,1881,0.15,W,0,2715
1882,1882,0.15,W,0,2717
1883,1883,0.15,W,0,2719
1884,1884,0.15,W,0,2720
1885,1885,0.15,W,0,2722
1886,1886,0.15,W,0,2724
1887,1887,0.15,W,0,2725
1888,1888,0.15,W,0,2727
1889,1889,0.15,W,0,2728
1890,1890,0.15,W,0,2730
1891,1891,0.15,W,0,2732
1892,1892,0.15,W,0,2734
1893,1893,0.15,W,0,2736
1894,1894,0.15,W,0,2738
1895,1895,0.15,W,0,2740
1896,1896,0.15,W,0,2742
1897,1897,0.15,W,0,2744
1898,1898,0.15,W,0,2745
1899,1899,0.15,W,0,2747
1900,1900,0.15,W,0,2749
1901,1901,0.15,W,0,2750
1902,1902,0.15,W,0,2751
1903,1903,0.15,W,0,2752
1904,1904,0.15,W,0,2754
1905,1905,0.15,W,0,2756
1906,1906,0.15,W,0,2758
1907,1907,0.15,W,0,2759
1908,1908,0.15,W,0,2760
1909,1909,0.15,W,0,2762
1910,1910,0.15,W,0,2764
1911,1911,0.15,W,0,2766
1912,1912,0.15,W,0,2767
1913,1913,0.15,W,0,2768
1914,1914,0.15,W,0,2769
1915,1915,0.15,W,0,2771
1916,1916,0.15,W,0,2774
1917,1917,0.15,W,0,2776
1918,1918,0.15,W,0,2777
1919,1919,0.15,W,0,2779
1920,1920,0.15,W,0,2781
1921,1921,0.15,W,0,2782
1922,1922,0.15,W,0,2784
1923,1923,0.15,W,0,2785
1924,1924,0.15,W,0,2787
1925,1925,0.15,W,0,2790
1926,1926,0.15,W,0,2791
1927,1927,0.15,W,0,2792
1928,1928,0.15,W,0,2794
1929,1929,0.15,W,0,2796
1930,1930,0.15,W,0,2797
1931,1931,0.15,W,0,2801
1932,1932,0.15,W,0,2801
1933,1933,0.15,W,0,2803
1934,1934,0.15,W,0,2804
1935,1935,0.15,W,0,2805
1936,1936,0.15,W,0,2807
1937,1937,0.15,W,0,2809
1938,1938,0.15,W,0,2811
1939,1939,0.15,W,0,2812
1940,1940,0.15,W,0,2814
1941,1941,0.15,W,0,2814
1942,1942,0.15,W,0,2816
1943,1943,0.15,W,0,2819
1944,1944,0.15,W,0,2821
1945,1945,0.15,W,0,2821
1946,1946,0.15,W,0,2822
1947,1947,0.15,W,0,2823
1948,1948,0.15,W,0,2823
1949,1949,0.15,W,0,2823
1950,1950,0.15,W,0,2824
1951,1951,0.15,W,0,2824
1952,1952,0.15,W,0,2824
1953,1953,0.15,W,0,2825
1954,1954,0.15,W,0,2825
1955,1955,0.15,W,0,2825
1956,1956,0.15,W,0,2826
1957,1957,0.15,W,0,2826
1958,1958,0.15,W,0,2826
1959,1959,0.15,W,0,2826
1960,1960,0.15,W,0,2826
1972,1972,0.15,W,0,5645
1973,1973,0.15,W,0,5646
1974,1974,0.15,W,0,5646
1975,1975,0.15,W,0,5647
1976,1976,0.15,W,0,5647
1977,1977,0.15,W,0,5647
1978,1978,0.15,W,0,5648
1979,1979,0.15,W,0,5648
1980,1980,0.15,W,0,5648
1981,1981,0.15,W,0,5648
1982,1982,0.15,W,0,5649
1983,1983,0.15,W,0,5649
1984,1984,0.15,W,0,5650
1985,1985,0.15,W,0,5685
1986,1986,0.15,W,0,5685
1987,1987,0.15,W,0,5686
1988,1988,0.15,W,0,5686
1989,1989,0.15,W,0,1987
1990,1990,0.15,W,0,1988
1991,1991,0.15,W,0,1990
1992,1992,0.15,W,0,1992
1993,1993,0.15,W,0,1992
1994,1994,0.15,W,0,1994
1995,1995,0.15,W,0,1996
1996,1996,0.15,W,0,1997
1997,1997,0.15,W,0,1999
1998,1998,0.15,W,0,2000
1999,1999,0.15,W,0,2001
2000,2000,0.15,W,0,2003
2001,2001,0.15,W,0,2004
2002,2002,0.15,W,0,2005
2003,2003,0.15,W,0,2007
2004,2004,0.15,W,0,2009
2005,2005,0.15,W,0,2011
2006,2006,0.15,W,0,2012
2007,2007,0.15,W,0,2012
2008,2008,0.15,W,0,2014
2009,2009,0.15,W,0,2016
2010,2010,0.15,W,0,2018
2011,2011,0.15,W,0,2020
2012,2012,0.15,W,0,2020
2013,2013,0.15,W,0,2022
2014,2014,0.15,W,0,2024
2015,2015,0.15,W,0,2026
2016,2016,0.15,W,0,2028
2017,2017,0.15,W,0,2029
2018,2018,0.15,W,0,2031
2019,2019,0.15,W,0,2033
2020,2020,0.15,W,0,2035
2021,2021,0.15,W,0,2036
2022,2022,0.15,W,0,2038
2023,2023,0.15,W,0,2041
2024,2024,0.15,W,0,2044
2025,2025,0.15,W,0,2045
2026,2026,0.15,W,0,2046
2027,2027,0.15,W,0,2048
2028,2028,0.15,W,0,2050
2029,2029,0.15,W,0,2052
2030,2030,0.15,W,0,2052
2031,2031,0.15,W,0,2055
2032,2032,0.15,W,0,2058
2033,2033,0.15,W,0,2059
2034,2034,0.15,W,0,2061
2035,2035,0.15,W,0,2062
2036,2036,0.15,W,0,2064
2037,2037,0.15,W,0,2066
2038,2038,0.15,W,0,2068
2039,2039,0.15,W,0,2069
2040,2040,0.15,W,0,2070
2041,2041,0.15,W,0,2072
2042,2042,0.15,W,0,2073
2043,2043,0.15,W,0,2074
2044,2044,0.15,W,0,2078
2045,2045,0.15,W,0,2081
2046,2046,0.15,W,0,2081
2047,2047,0.15,W,0,2083
2048,2048,0.15,W,0,2086
2049,2049,0.15,W,0,2088
2050,2050,0.15,W,0,2090
2051,2051,0.15,W,0,2091
2052,2052,0.15,W,0,2093
2053,2053,0.15,W,0,2097
2054,2054,0.15,W,0,2099
2055,2055,0.15,W,0,2099
2056,2056,0.15,W,0,2101
2057,2057,0.15,W,0,2103
2058,2058,0.15,W,0,2105
2059,2059,0.15,W,0,2107
2060,2060,0.15,W,0,2108
2061,2061,0.15,W,0,2110
2062,2062,0.15,W,0,2112
2063,2063,0.15,W,0,2113
2064,2064,0.15,W,0,2114
2065,2065,0.15,W,0,2115
2066,2066,0.15,W,0,2117
2067,2067,0.15,W,0,2119
2068,2068,0.15,W,0,2121
2069,2069,0.15,W,0,2123
2070,2070,0.15,W,0,2123
2071,2071,0.15,W,0,2125
2072,2072,0.15,W,0,2128
2073,2073,0.15,W,0,2130
2074,2074,0.15,W,0,2131
2075,2075,0.15,W,0,2132
2076,2076,0.15,W,0,2134
2077,2077,0.15,W,0,2136
2078,2078,0.15,W,0,2137
2079,2079,0.15,W,0,2139
2080,2080,0.15,W,0,2139
2081,2081,0.15,W,0,2141
2082,2082,0.15,W,0,2143
2083,2083,0.15,W,0,2143
2084,2084,0.15,W,0,2145
2085,2085,0.15,W,0,2147
2086,2086,0.15,W,0,2149
2087,2087,0.15,W,0,2151
2088,2088,0.15,W,0,2151
2089,2089,0.15,W,0,2153
2090,2090,0.15,W,0,2155
2091,2091,0.15,W,0,2157
2092,2092,0.15,W,0,2158
2093,2093,0.15,W,0,2159
2094,2094,0.15,W,0,2161
2095,2095,0.15,W,0,2163
2096,2096,0.15,W,0,2165
2097,2097,0.15,W,0,2168
2098,2098,0.15,W,0,2168
2099,2099,0.15,W,0,2169
2100,2100,0.15,W,0,2172
2101,2101,0.15,W,0,2172
2102,2102,0.15,W,0,2173
2103,2103,0.15,W,0,2175
2104,2104,0.15,W,0,2176
2105,2105,0.15,W,0,2178
2106,2106,0.15,W,0,2180
2107,2107,0.15,W,0,2180
2108,2108,0.15,W,0,2182
2109,2109,0.15,W,0,2184
2110,2110,0.15,W,0,2184
2111,2111,0.15,W,0,2186
2112,2112,0.15,W,0,2189
2113,2113,0.15,W,0,2190
2114,2114,0.15,W,0,2192
2115,2115,0.15,W,0,2193
2116,2116,0.15,W,0,2194
2117,2117,0.15,W,0,2197
2118,2118,0.15,W,0,2197
2119,2119,0.15,W,0,2199
2120,2120,0.15,W,0,2200
2121,2121,0.15,W,0,2200
2122,2122,0.15,W,0,2201
2123,2123,0.15,W,0,2203
2124,2124,0.15,W,0,2206
2125,2125,0.15,W,0,2208
2126,2126,0.15,W,0,2210
2127,2127,0.15,W,0,2210
2128,2128,0.15,W,0,2212
2129,2129,0.15,W,0,2214
2130,2130,0.15,W,0,2216
2131,2131,0.15,W,0,2217
2132,2132,0.15,W,0,2218
2133,2133,0.15,W,0,2220
2134,2134,0.15,W,0,2222
2135,2135,0.15,W,0,2224
2136,2136,0.15,W,0,2225
2137,2137,0.15,W,0,2228
2138,2138,0.15,W,0,2230
2139,2139,0.15,W,0,2230
2140,2140,0.15,W,0,2232
2141,2141,0.15,W,0,2234
2142,2142,0.15,W,0,2234
2143,2143,0.15,W,0,2236
2144,2144,0.15,W,0,2238
2145,2145,0.15,W,0,2238
2146,2146,0.15,W,0,2240
2147,2147,0.15,W,0,2242
2148,2148,0.15,W,0,2244
2149,2149,0.15,W,0,2245
2150,2150,0.15,W,0,2247
2151,2151,0.15,W,0,2249
2152,2152,0.15,W,0,2249
2153,2153,0.15,W,0,2251
2154,2154,0.15,W,0,2253
2155,2155,0.15,W,0,2254
2156,2156,0.15,W,0,2256
2157,2157,0.15,W,0,2257
2158,2158,0.15,W,0,2258
2159,2159,0.15,W,0,2259
2160,2160,0.15,W,0,1975
2161,2161,0.15,W,0,1975
2162,2162,0.15,W,0,1975
2163,2163,0.15,W,0,1975
2164,2164,0.15,W,0,1975
2165,2165,0.15,W,0,1975
2166,2166,0.15,W,0,1975
2167,2167,0.15,W,0,1976
2168,2168,0.15,W,0,1976
2169,2169,0.15,W,0,1976
2170,2170,0.15,W,0,1976
2171,2171,0.15,W,0,1976
2172,2172,0.15,W,0,1976
2173,2173,0.15,W,0,1977
2174,2174,0.15,W,0,1977
2175,2175,0.15,W,0,1977
2176,2176,0.15,W,0,1977
2177,2177,0.15,W,0,1977
2178,2178,0.15,W,0,1978
2179,2179,0.15,W,0,1978
2180,2180,0.15,W,0,1978
2181,2181,0.15,W,0,1978
2182,2182,0.15,W,0,1979
2183,2183,0.15,W,0,1963
2184,2184,0.15,W,0,1963
2185,2185,0.15,W,0,1964
2186,2186,0.15,W,0,1964
2187,2187,0.15,W,0,1964
2188,2188,0.15,W,0,1964
2189,2189,0.15,W,0,1965
2190,2190,0.15,W,0,1965
2191,2191,0.15,W,0,1965
2192,2192,0.15,W,0,1965
2193,2193,0.15,W,0,1965
2194,2194,0.15,W,0,1966
2195,2195,0.15,W,0,1966
2196,2196,0.15,W,0,1966
2197,2197,0.15,W,0,1966
2198,2198,0.15,W,0,1966
2199,2199,0.15,W,0,1966
2200,2200,0.15,W,0,1967
2201,2201,0.15,W,0,1967
2202,2202,0.15,W,0,1967
2203,2203,0.15,W,0,1761
2204,2204,0.15,W,0,1762
2205,2205,0.15,W,0,1764
2206,2206,0.15,W,0,1766
2207,2207,0.15,W,0,1768
2208,2208,0.15,W,0,1770
2209,2209,0.15,W,0,1772
2210,2210,0.15,W,0,1774
2211,2211,0.15,W,0,1775
2212,2212,0.15,W,0,1776
2213,2213,0.15,W,0,1778
2214,2214,0.15,W,0,1778
2215,2215,0.15,W,0,1780
2216,2216,0.15,W,0,1783
2217,2217,0.15,W,0,1784
2218,2218,0.15,W,0,1786
2219,2219,0.15,W,0,1788
2220,2220,0.15,W,0,1791
2221,2221,0.15,W,0,1793
2222,2222,0.15,W,0,1794
2223,2223,0.15,W,0,1795
2224,2224,0.15,W,0,1797
2225,2225,0.15,W,0,1798
2226,2226,0.15,W,0,1800
2227,2227,0.15,W,0,1802
2228,2228,0.15,W,0,1803
2229,2229,0.15,W,0,1805
2230,2230,0.15,W,0,1808
2231,2231,0.15,W,0,1810
2232,2232,0.15,W,0,1811
2233,2233,0.15,W,0,1813
2234,2234,0.15,W,0,1815
2235,2235,0.15,W,0,1817
2236,2236,0.15,W,0,1818
2237,2237,0.15,W,0,1819
2238,2238,0.15,W,0,1820
2239,2239,0.15,W,0,1822
2240,2240,0.15,W,0,1824
2241,2241,0.15,W,0,1825
2242,2242,0.15,W,0,1826
2243,2243,0.15,W,0,1828
2244,2244,0.15,W,0,1829
2245,2245,0.15,W,0,1830
2246,2246,0.15,W,0,1832
2247,2247,0.15,W,0,1834
2248,2248,0.15,W,0,1834
2249,2249,0.15,W,0,1835
2250,2250,0.15,W,0,1837
2251,2251,0.15,W,0,1838
2252,2252,0.15,W,0,1840
2253,2253,0.15,W,0,1842
2254,2254,0.15,W,0,1842
2255,2255,0.15,W,0,1844
2256,2256,0.15,W,0,1846
2257,2257,0.15,W,0,1847
2258,2258,0.15,W,0,1849
2259,2259,0.15,W,0,1850
2260,2260,0.15,W,0,1851
2261,2261,0.15,W,0,1852
2262,2262,0.15,W,0,1853
2263,2263,0.15,W,0,1854
2264,2264,0.15,W,0,1855
2265,2265,0.15,W,0,1858
2266,2266,0.15,W,0,1860
2267,2267,0.15,W,0,1862
2268,2268,0.15,W,0,1863
2269,2269,0.15,W,0,1863
2270,2270,0.15,W,0,1863
2271,2271,0.15,W,0,1865
2272,2272,0.15,W,0,1866
2273,2273,0.15,W,0,1867
2274,2274,0.15,W,0,1868
2275,2275,0.15,W,0,1870
2276,2276,0.15,W,0,1872
2277,2277,0.15,W,0,1873
2278,2278,0.15,W,0,1874
2279,2279,0.15,W,0,1876
2280,2280,0.15,W,0,1877
2281,2281,0.15,W,0,1879
2282,2282,0.15,W,0,1880
2283,2283,0.15,W,0,1880
2284,2284,0.15,W,0,1882
2285,2285,0.15,W,0,1883
2286,2286,0.15,W,0,1884
2287,2287,0.15,W,0,1886
2288,2288,0.15,W,0,1886
2289,2289,0.15,W,0,1887
2290,2290,0.15,W,0,1888
2291,2291,0.15,W,0,1890
2292,2292,0.15,W,0,1893
2293,2293,0.15,W,0,1895
2294,2294,0.15,W,0,1896
2295,2295,0.15,W,0,1897
2296,2296,0.15,W,0,1899
2297,2297,0.15,W,0,1901
2298,2298,0.15,W,0,1903
2299,2299,0.15,W,0,1904
2300,2300,0.15,W,0,1906
2301,2301,0.15,W,0,1908
2302,2302,0.15,W,0,1910
2303,2303,0.15,W,0,1912
2304,2304,0.15,W,0,1912
2305,2305,0.15,W,0,1914
2306,2306,0.15,W,0,1916
2307,2307,0.15,W,0,1918
2308,2308,0.15,W,0,1920
2309,2309,0.15,W,0,1921
2310,2310,0.15,W,0,1923
2311,2311,0.15,W,0,1925
2312,2312,0.15,W,0,1927
2313,2313,0.15,W,0,1929
2314,2314,0.15,W,0,1931
2315,2315,0.15,W,0,1933
2316,2316,0.15,W,0,1934
2317,2317,0.15,W,0,1937
2318,2318,0.15,W,0,1939
2319,2319,0.15,W,0,1941
2320,2320,0.15,W,0,1941
2321,2321,0.15,W,0,1943
2322,2322,0.15,W,0,1946
2323,2323,0.15,W,0,1948
2324,2324,0.15,W,0,1950
2325,2325,0.15,W,0,1952
2326,2326,0.15,W,0,1954
2327,2327,0.15,W,0,1741
2328,2328,0.15,W,0,1741
2329,2329,0.15,W,0,1742
2330,2330,0.15,W,0,1742
2331,2331,0.15,W,0,1742
2332,2332,0.15,W,0,1742
2333,2333,0.15,W,0,1742
2334,2334,0.15,W,0,1742
2335,2335,0.15,W,0,1742
2336,2336,0.15,W,0,1743
2337,2337,0.15,W,0,1743
2338,2338,0.15,W,0,1743
2339,2339,0.15,W,0,1743
2340,2340,0.15,W,0,1743
2341,2341,0.15,W,0,1743
2342,2342,0.15,W,0,1743
2343,2343,0.15,W,0,1744
2344,2344,0.15,W,0,1744
2345,2345,0.15,W,0,1744
2346,2346,0.15,W,0,1744
2347,2347,0.15,W,0,1744
2348,2348,0.15,W,0,1744
2349,2349,0.15,W,0,1745
2350,2350,0.15,W,0,1745
2351,2351,0.15,W,0,1745
2352,2352,0.15,W,0,1745
2353,2353,0.15,W,0,1745
2354,2354,0.15,W,0,1746
2355,2355,0.15,W,0,1746
2356,2356,0.15,W,0,1746
2357,2357,0.15,W,0,1746
2358,2358,0.15,W,0,1746
2359,2359,0.15,W,0,1747
2360,2360,0.15,W,0,1747
2361,2361,0.15,W,0,1747
2362,2362,0.15,W,0,1749
2363,2363,0.15,W,0,1750
2364,2364,0.15,W,0,1752
2365,2365,0.15,W,0,1730
2366,2366,0.15,W,0,1731
2367,2367,0.15,W,0,1731
2368,2368,0.15,W,0,1731
2369,2369,0.15,W,0,1731
2370,2370,0.15,W,0,1731
2371,2371,0.15,W,0,1732
2372,2372,0.15,W,0,1732
2373,2373,0.15,W,0,1732
2374,2374,0.15,W,0,1732
2375,2375,0.15,W,0,1732
2376,2376,0.15,W,0,1733
2377,2377,0.15,W,0,1733
2378,2378,0.15,W,0,1733
2379,2379,0.15,W,0,1733
2380,2380,0.15,W,0,1733
2381,2381,0.15,W,0,1734
2382,2382,0.15,W,0,1734
2383,2383,0.15,W,0,1734
2384,2384,0.15,W,0,1734
2385,2385,0.15,W,0,1734
2386,2386,0.15,W,0,1734
2387,2387,0.15,W,0,1735
2388,2388,0.15,W,0,1484
2389,2389,0.15,W,0,1484
2390,2390,0.15,W,0,1485
2391,2391,0.15,W,0,1486
2392,2392,0.15,W,0,1487
2393,2393,0.15,W,0,1489
2394,2394,0.15,W,0,1490
2395,2395,0.15,W,0,1491
2396,2396,0.15,W,0,1493
2397,2397,0.15,W,0,1494
2398,2398,0.15,W,0,1495
2399,2399,0.15,W,0,1497
2400,2400,0.15,W,0,1499
2401,2401,0.15,W,0,1501
2402,2402,0.15,W,0,1502
2403,2403,0.15,W,0,1503
2404,2404,0.15,W,0,1505
2405,2405,0.15,W,0,1506
2406,2406,0.15,W,0,1508
2407,2407,0.15,W,0,1509
2408,2408,0.15,W,0,1510
2409,2409,0.15,W,0,1512
2410,2410,0.15,W,0,1515
2411,2411,0.15,W,0,1517
2412,2412,0.15,W,0,1517
2413,2413,0.15,W,0,1518
2414,2414,0.15,W,0,1520
2415,2415,0.15,W,0,1522
2416,2416,0.15,W,0,1524
2417,2417,0.15,W,0,1525
2418,2418,0.15,W,0,1526
2419,2419,0.15,W,0,1528
2420,2420,0.15,W,0,1530
2421,2421,0.15,W,0,1532
2422,2422,0.15,W,0,1533
2423,2423,0.15,W,0,1534
2424,2424,0.15,W,0,1536
2425,2425,0.15,W,0,1538
2426,2426,0.15,W,0,1540
2427,2427,0.15,W,0,1541
2428,2428,0.15,W,0,1542
2429,2429,0.15,W,0,1544
2430,2430,0.15,W,0,1547
2431,2431,0.15,W,0,1549
2432,2432,0.15,W,0,1549
2433,2433,0.15,W,0,1552
2434,2434,0.15,W,0,1554
2435,2435,0.15,W,0,1556
2436,2436,0.15,W,0,1558
2437,2437,0.15,W,0,1558
2438,2438,0.15,W,0,1560
2439,2439,0.15,W,0,1562
2440,2440,0.15,W,0,1563
2441,2441,0.15,W,0,1565
2442,2442,0.15,W,0,1568
2443,2443,0.15,W,0,1570
2444,2444,0.15,W,0,1570
2445,2445,0.15,W,0,1572
2446,2446,0.15,W,0,1574
2447,2447,0.15,W,0,1575
2448,2448,0.15,W,0,1577
2449,2449,0.15,W,0,1578
2450,2450,0.15,W,0,1579
2451,2451,0.15,W,0,1581
2452,2452,0.15,W,0,1583
2453,2453,0.15,W,0,1585
2454,2454,0.15,W,0,1586
2455,2455,0.15,W,0,1587
2456,2456,0.15,W,0,1589
2457,2457,0.15,W,0,1590
2458,2458,0.15,W,0,1592
2459,2459,0.15,W,0,1594
2460,2460,0.15,W,0,1595
2461,2461,0.15,W,0,1598
2462,2462,0.15,W,0,1600
2463,2463,0.15,W,0,1601
2464,2464,0.15,W,0,1602
2465,2465,0.15,W,0,1604
2466,2466,0.15,W,0,1607
2467,2467,0.15,W,0,1608
2468,2468,0.15,W,0,1610
2469,2469,0.15,W,0,1611
2470,2470,0.15,W,0,1612
2471,2471,0.15,W,0,1614
2472,2472,0.15,W,0,1616
2473,2473,0.15,W,0,1618
2474,2474,0.15,W,0,1619
2475,2475,0.15,W,0,1621
2476,2476,0.15,W,0,1623
2477,2477,0.15,W,0,1623
2478,2478,0.15,W,0,1625
2479,2479,0.15,W,0,1627
2480,2480,0.15,W,0,1629
2481,2481,0.15,W,0,1631
2482,2482,0.15,W,0,1631
2483,2483,0.15,W,0,1633
2484,2484,0.15,W,0,1635
2485,2485,0.15,W,0,1637
2486,2486,0.15,W,0,1639
2487,2487,0.15,W,0,1639
2488,2488,0.15,W,0,1641
2489,2489,0.15,W,0,1643
2490,2490,0.15,W,0,1645
2491,2491,0.15,W,0,1648
2492,2492,0.15,W,0,1650
2493,2493,0.15,W,0,1652
2494,2494,0.15,W,0,1653
2495,2495,0.15,W,0,1655
2496,2496,0.15,W,0,1655
2497,2497,0.15,W,0,1657
2498,2498,0.15,W,0,1660
2499,2499,0.15,W,0,1662
2500,2500,0.15,W,0,1663
2501,2501,0.15,W,0,1664
2502,2502,0.15,W,0,1665
2503,2503,0.15,W,0,1668
2504,2504,0.15,W,0,1670
2505,2505,0.15,W,0,1672
2506,2506,0.15,W,0,1673
2507,2507,0.15,W,0,1674
2508,2508,0.15,W,0,1676
2509,2509,0.15,W,0,1678
2510,2510,0.15,W,0,1680
2511,2511,0.15,W,0,1681
2512,2512,0.15,W,0,1683
2513,2513,0.15,W,0,1684
2514,2514,0.15,W,0,1685
2515,2515,0.15,W,0,1687
2516,2516,0.15,W,0,1689
2517,2517,0.15,W,0,1689
2518,2518,0.15,W,0,1691
2519,2519,0.15,W,0,1693
2520,2520,0.15,W,0,1695
2521,2521,0.15,W,0,1696
2522,2522,0.15,W,0,1698
2523,2523,0.15,W,0,1700
2524,2524,0.15,W,0,1702
2525,2525,0.15,W,0,1705
2526,2526,0.15,W,0,1707
2527,2527,0.15,W,0,1709
2528,2528,0.15,W,0,1711
2529,2529,0.15,W,0,1714
2530,2530,0.15,W,0,1716
2531,2531,0.15,W,0,1718
2532,2532,0.15,W,0,1720
2533,2533,0.15,W,0,1722
2534,2534,0.15,W,0,1475
2535,2535,0.15,W,0,1475
2536,2536,0.15,W,0,1475
2537,2537,0.15,W,0,1475
2538,2538,0.15,W,0,1476
2539,2539,0.15,W,0,1476
2540,2540,0.15,W,0,1476
2541,2541,0.15,W,0,1476
2542,2542,0.15,W,0,1476
2543,2543,0.15,W,0,1477
2544,2544,0.15,W,0,1477
2545,2545,0.15,W,0,1477
2546,2546,0.15,W,0,1477
2547,2547,0.15,W,0,1477
2548,2548,0.15,W,0,1477
2549,2549,0.15,W,0,1477
2550,2550,0.15,W,0,1478
2551,2551,0.15,W,0,1129
2552,2552,0.15,W,0,1130
2553,2553,0.15,W,0,1132
2554,2554,0.15,W,0,1134
2555,2555,0.15,W,0,1136
2556,2556,0.15,W,0,1140
2557,2557,0.15,W,0,1142
2558,2558,0.15,W,0,1144
2559,2559,0.15,W,0,1148
2560,2560,0.15,W,0,1150
2561,2561,0.15,W,0,1150
2562,2562,0.15,W,0,1150
2563,2563,0.15,W,0,1152
2564,2564,0.15,W,0,1155
2565,2565,0.15,W,0,1157
2566,2566,0.15,W,0,1160
2567,2567,0.15,W,0,1162
2568,2568,0.15,W,0,1164
2569,2569,0.15,W,0,1165
2570,2570,0.15,W,0,1167
2571,2571,0.15,W,0,1169
2572,2572,0.15,W,0,1171
2573,2573,0.15,W,0,1173
2574,2574,0.15,W,0,1174
2575,2575,0.15,W,0,1176
2576,2576,0.15,W,0,1177
2577,2577,0.15,W,0,1178
2578,2578,0.15,W,0,1180
2579,2579,0.15,W,0,1181
2580,2580,0.15,W,0,1182
2581,2581,0.15,W,0,1184
2582,2582,0.15,W,0,1185
2583,2583,0.15,W,0,1187
2584,2584,0.15,W,0,1189
2585,2585,0.15,W,0,1191
2586,2586,0.15,W,0,1194
2587,2587,0.15,W,0,1194
2588,2588,0.15,W,0,1196
2589,2589,0.15,W,0,1198
2590,2590,0.15,W,0,1198
2591,2591,0.15,W,0,1200
